Experiment,Method,Column,Measure,Value
76,Bayesian,Ramachandran outliers [%],MAE,0.3974992093799132
76,Bayesian,Ramachandran outliers [%],MAD,0.2030323408506124
76,Bayesian,Rotamer outliers [%],MSE,7.920256995169685
76,Bayesian,Rotamer outliers [%],MAE,1.8203954269552927
76,Bayesian,Rotamer outliers [%],MAD,1.2570671639328435
76,Bayesian,RSRZ outliers [%],MSE,15.230708464549794
76,Bayesian,RSRZ outliers [%],MAE,2.5865557772328422
76,Bayesian,RSRZ outliers [%],MAD,2.0410689794710977
76,Bayesian,R [%],MSE,3.116885261024173
76,Bayesian,R [%],MAE,1.3123581286967367
76,Bayesian,R [%],MAD,0.9804244285163026
76,Bayesian,R free [%],MSE,3.1219017923124097
76,Bayesian,R free [%],MAE,1.314575971572847
76,Bayesian,R free [%],MAD,1.0340946188645788
77,Mean,Clashscore,MSE,91.58609373170195
77,Mean,Clashscore,MAE,5.485952603252856
77,Mean,Clashscore,MAD,3.770201274384225
77,Mean,Ramachandran outliers [%],MSE,1.0788260929706712
77,Mean,Ramachandran outliers [%],MAE,0.5960759070681464
77,Mean,Ramachandran outliers [%],MAD,0.49479758914285243
77,Mean,Rotamer outliers [%],MSE,14.659492079081534
77,Mean,Rotamer outliers [%],MAE,2.6198530161625975
77,Mean,Rotamer outliers [%],MAD,2.105
77,Mean,RSRZ outliers [%],MSE,16.844727236641305
77,Mean,RSRZ outliers [%],MAE,2.756824752008314
77,Mean,RSRZ outliers [%],MAD,2.292397511607988
77,Mean,R [%],MSE,10.892924038757345
77,Mean,R [%],MAE,2.491594591664901
77,Mean,R [%],MAD,1.9847981258867193
77,Mean,R free [%],MSE,13.872665467910425
77,Mean,R free [%],MAE,2.923669227920826
77,Mean,R free [%],MAD,2.413028843803019
77,Median,Clashscore,MSE,99.00507851239671
77,Median,Clashscore,MAE,4.913801652892562
77,Median,Clashscore,MAD,2.6400000000000006
77,Median,Ramachandran outliers [%],MSE,1.270404639922668
77,Median,Ramachandran outliers [%],MAE,0.47862735621072977
77,Median,Ramachandran outliers [%],MAD,0.04
77,Median,Rotamer outliers [%],MSE,16.481240428571432
77,Median,Rotamer outliers [%],MAE,2.440747619047619
77,Median,Rotamer outliers [%],MAD,1.4300000000000002
77,Median,RSRZ outliers [%],MSE,17.95825829299363
77,Median,RSRZ outliers [%],MAE,2.632502760084926
77,Median,RSRZ outliers [%],MAD,1.8699999999999997
77,Median,R [%],MSE,10.949233407980739
77,Median,R [%],MAE,2.4944788191593763
77,Median,R [%],MAD,1.9600000000000009
77,Median,R free [%],MSE,13.872286437297317
77,Median,R free [%],MAE,2.923409536182145
77,Median,R free [%],MAD,2.419000000000004
77,Bayesian,Clashscore,MSE,34.959638296624455
77,Bayesian,Clashscore,MAE,3.5531256997844
77,Bayesian,Clashscore,MAD,2.4269768154789224
77,Bayesian,Ramachandran outliers [%],MSE,0.5270866388440861
77,Bayesian,Ramachandran outliers [%],MAE,0.39243173064004533
77,Bayesian,Ramachandran outliers [%],MAD,0.20972411678952632
77,Bayesian,Rotamer outliers [%],MSE,7.3244655330925195
77,Bayesian,Rotamer outliers [%],MAE,1.7893163430417085
77,Bayesian,Rotamer outliers [%],MAD,1.2116739872934936
77,Bayesian,RSRZ outliers [%],MSE,15.33233844860408
77,Bayesian,RSRZ outliers [%],MAE,2.5798892276875587
77,Bayesian,RSRZ outliers [%],MAD,2.0171366867154976
77,Bayesian,R [%],MSE,3.171527206065823
77,Bayesian,R [%],MAE,1.3057737579507493
77,Bayesian,R [%],MAD,0.9897401635409295
77,Bayesian,R free [%],MSE,2.9572087315649656
77,Bayesian,R free [%],MAE,1.2824087601594016
77,Bayesian,R free [%],MAD,0.9787614132286144
78,Mean,Clashscore,MSE,197.6459598130401
78,Mean,Clashscore,MAE,6.957689141059962
78,Mean,Clashscore,MAD,4.278302099225742
78,Mean,Ramachandran outliers [%],MSE,1.794495417242502
78,Mean,Ramachandran outliers [%],MAE,0.62220418669618
78,Mean,Ramachandran outliers [%],MAD,0.4943877102660399
78,Mean,Rotamer outliers [%],MSE,13.294186974710527
78,Mean,Rotamer outliers [%],MAE,2.542507330229546
78,Mean,Rotamer outliers [%],MAD,2.088173646239323
78,Mean,RSRZ outliers [%],MSE,14.459027260651283
78,Mean,RSRZ outliers [%],MAE,2.7054720687491125
78,Mean,RSRZ outliers [%],MAD,2.2826202948203576
78,Mean,R [%],MSE,10.86361590564858
78,Mean,R [%],MAE,2.542701403776226
78,Mean,R [%],MAD,2.0181804446668075
78,Mean,R free [%],MSE,15.345034077303135
78,Mean,R free [%],MAE,3.0374702119910344
78,Mean,R free [%],MAD,2.493127089290269
78,Median,Clashscore,MSE,215.44684710743803
78,Median,Clashscore,MAE,6.658760330578513
78,Median,Clashscore,MAD,2.57
78,Median,Ramachandran outliers [%],MSE,2.00780328661189
78,Median,Ramachandran outliers [%],MAE,0.5023102948284195
78,Median,Ramachandran outliers [%],MAD,0.04
78,Median,Rotamer outliers [%],MSE,14.86501619047619
78,Median,Rotamer outliers [%],MAE,2.352104761904762
78,Median,Rotamer outliers [%],MAD,1.395
78,Median,RSRZ outliers [%],MSE,15.37426612314225
78,Median,RSRZ outliers [%],MAE,2.5588552016985138
78,Median,RSRZ outliers [%],MAD,1.85
78,Median,R [%],MSE,10.851955185193708
78,Median,R [%],MAE,2.5377422667302136
78,Median,R [%],MAD,2.039999999999999
78,Median,R free [%],MSE,15.34454983447436
78,Median,R free [%],MAE,3.037104013731738
78,Median,R free [%],MAD,2.4819999999999993
78,Bayesian,Clashscore,MSE,42.146266216673304
78,Bayesian,Clashscore,MAE,3.9210844612579714
78,Bayesian,Clashscore,MAD,2.216534034714848
78,Bayesian,Ramachandran outliers [%],MSE,0.7336966375374504
78,Bayesian,Ramachandran outliers [%],MAE,0.41980419849963263
78,Bayesian,Ramachandran outliers [%],MAD,0.20482224589574188
78,Bayesian,Rotamer outliers [%],MSE,6.842368788234572
78,Bayesian,Rotamer outliers [%],MAE,1.7790305541936378
78,Bayesian,Rotamer outliers [%],MAD,1.285207738055366
78,Bayesian,RSRZ outliers [%],MSE,12.931024167974154
78,Bayesian,RSRZ outliers [%],MAE,2.5223090816567986
78,Bayesian,RSRZ outliers [%],MAD,2.0244122440483086
78,Bayesian,R [%],MSE,3.1688058140149864
78,Bayesian,R [%],MAE,1.3093933192326186
78,Bayesian,R [%],MAD,0.9882686449781737
78,Bayesian,R free [%],MSE,3.2957843954037336
78,Bayesian,R free [%],MAE,1.3303520092404422
78,Bayesian,R free [%],MAD,1.0167525954939727
79,Mean,Clashscore,MSE,56.17733308535437
79,Mean,Clashscore,MAE,5.141847075646176
79,Mean,Clashscore,MAD,4.381138216025262
79,Mean,Ramachandran outliers [%],MSE,1.5242390335239393
79,Mean,Ramachandran outliers [%],MAE,0.6022142339444606
79,Mean,Ramachandran outliers [%],MAD,0.4946516775685826
79,Mean,Rotamer outliers [%],MSE,13.329905205655118
79,Mean,Rotamer outliers [%],MAE,2.5591855955046423
79,Mean,Rotamer outliers [%],MAD,2.0911034911684223
79,Mean,RSRZ outliers [%],MSE,17.018590611569234
79,Mean,RSRZ outliers [%],MAE,2.7463076086745337
79,Mean,RSRZ outliers [%],MAD,2.2851800027047737
79,Mean,R [%],MSE,9.91516900049721
79,Mean,R [%],MAE,2.4290117421885555
79,Mean,R [%],MAD,1.9822156337099948
79,Mean,R free [%],MSE,14.392382934916087
79,Mean,R free [%],MAE,2.983410651729877
79,Mean,R free [%],MAD,2.460811471739998
79,Median,Clashscore,MSE,58.46910991735537
79,Median,Clashscore,MAE,4.4394214876033065
79,Median,Clashscore,MAD,2.8299999999999996
79,Median,Ramachandran outliers [%],MSE,1.7235574673755436
79,Median,Ramachandran outliers [%],MAE,0.4860125664572257
79,Median,Ramachandran outliers [%],MAD,0.04
79,Median,Rotamer outliers [%],MSE,15.00206261904762
79,Median,Rotamer outliers [%],MAE,2.3888333333333334
79,Median,Rotamer outliers [%],MAD,1.4300000000000002
79,Median,RSRZ outliers [%],MSE,18.08550738853503
79,Median,RSRZ outliers [%],MAE,2.6143447983014863
79,Median,RSRZ outliers [%],MAD,1.85
79,Median,R [%],MSE,9.907382508924984
79,Median,R [%],MAE,2.4247939517169548
79,Median,R [%],MAD,1.9699999999999989
79,Median,R free [%],MSE,14.387997760779646
79,Median,R free [%],MAE,2.9829592709052775
79,Median,R free [%],MAD,2.4659999999999975
79,Bayesian,Clashscore,MSE,13.881442929719261
79,Bayesian,Clashscore,MAE,2.874342915974594
79,Bayesian,Clashscore,MAD,2.324074484725054
79,Bayesian,Ramachandran outliers [%],MSE,0.6202851721043736
79,Bayesian,Ramachandran outliers [%],MAE,0.3975490497885979
79,Bayesian,Ramachandran outliers [%],MAD,0.20253020998409604
79,Bayesian,Rotamer outliers [%],MSE,6.95210942025553
79,Bayesian,Rotamer outliers [%],MAE,1.7904831155562126
79,Bayesian,Rotamer outliers [%],MAD,1.238773161703841
79,Bayesian,RSRZ outliers [%],MSE,15.454249676028098
79,Bayesian,RSRZ outliers [%],MAE,2.5608913828098325
79,Bayesian,RSRZ outliers [%],MAD,2.008370720505743
79,Bayesian,R [%],MSE,2.9030974653924777
79,Bayesian,R [%],MAE,1.2677073868302926
79,Bayesian,R [%],MAD,0.9620045842160003
79,Bayesian,R free [%],MSE,3.0605414246566456
79,Bayesian,R free [%],MAE,1.3087315522474616
79,Bayesian,R free [%],MAD,1.0060545876014793
80,Mean,Clashscore,MSE,127.64553127128093
80,Mean,Clashscore,MAE,6.839233830780692
80,Mean,Clashscore,MAD,4.768418278683846
80,Mean,Ramachandran outliers [%],MSE,1.664812384568303
80,Mean,Ramachandran outliers [%],MAE,0.6122802235662604
80,Mean,Ramachandran outliers [%],MAD,0.49455177788279003
80,Mean,Rotamer outliers [%],MSE,11.902362508208856
80,Mean,Rotamer outliers [%],MAE,2.473609473264387
80,Mean,Rotamer outliers [%],MAD,2.1075972302844344
80,Mean,RSRZ outliers [%],MSE,13.348991987964142
80,Mean,RSRZ outliers [%],MAE,2.667291888118836
80,Mean,RSRZ outliers [%],MAD,2.287861245097597
80,Mean,R [%],MSE,10.644819306185495
80,Mean,R [%],MAE,2.498750709075346
80,Mean,R [%],MAD,2.007717026616099
80,Mean,R free [%],MSE,15.108805528117424
80,Mean,R free [%],MAE,3.050218276159245
80,Mean,R free [%],MAD,2.545465577512669
80,Median,Clashscore,MSE,144.81173966942148
80,Median,Clashscore,MAE,6.660909090909091
80,Median,Clashscore,MAD,3.4499999999999997
80,Median,Ramachandran outliers [%],MSE,1.8694271145480912
80,Median,Ramachandran outliers [%],MAE,0.4916529724504592
80,Median,Ramachandran outliers [%],MAD,0.04
80,Median,Rotamer outliers [%],MSE,13.364999714285714
80,Median,Rotamer outliers [%],MAE,2.300361904761905
80,Median,Rotamer outliers [%],MAD,1.42
80,Median,RSRZ outliers [%],MSE,14.273664382165606
80,Median,RSRZ outliers [%],MAE,2.535054777070064
80,Median,RSRZ outliers [%],MAD,1.85
80,Median,R [%],MSE,10.637688930220886
80,Median,R [%],MAE,2.494995490653679
80,Median,R [%],MAD,2.0
80,Median,R free [%],MSE,15.106724267640933
80,Median,R free [%],MAE,3.049969628576168
80,Median,R free [%],MAD,2.530000000000001
80,Bayesian,Clashscore,MSE,43.99706488182094
80,Bayesian,Clashscore,MAE,4.263673916892246
80,Bayesian,Clashscore,MAD,2.82
80,Bayesian,Ramachandran outliers [%],MSE,0.7173112766768165
80,Bayesian,Ramachandran outliers [%],MAE,0.4164653078112014
80,Bayesian,Ramachandran outliers [%],MAD,0.21556390624815897
80,Bayesian,Rotamer outliers [%],MSE,6.454819862318365
80,Bayesian,Rotamer outliers [%],MAE,1.7390712542050442
80,Bayesian,Rotamer outliers [%],MAD,1.2151788857554766
80,Bayesian,RSRZ outliers [%],MSE,11.985634439393552
80,Bayesian,RSRZ outliers [%],MAE,2.4823297207568626
80,Bayesian,RSRZ outliers [%],MAD,2.0085254972424336
80,Bayesian,R [%],MSE,3.042187009436163
80,Bayesian,R [%],MAE,1.3062970296703098
80,Bayesian,R [%],MAD,0.9954497092101029
80,Bayesian,R free [%],MSE,3.0434075844652075
80,Bayesian,R free [%],MAE,1.3184818111672651
80,Bayesian,R free [%],MAD,1.0478013532508328
81,Mean,Clashscore,MSE,71.97617314584522
81,Mean,Clashscore,MAE,5.5922058838303865
81,Mean,Clashscore,MAD,4.559876477739071
81,Mean,Ramachandran outliers [%],MSE,1.7183259375498454
81,Mean,Ramachandran outliers [%],MAE,0.6039518654327798
81,Mean,Ramachandran outliers [%],MAD,0.4947475149435007
81,Mean,Rotamer outliers [%],MSE,13.021258127885835
81,Mean,Rotamer outliers [%],MAE,2.5072293935768193
81,Mean,Rotamer outliers [%],MAD,2.0826488100174148
81,Mean,RSRZ outliers [%],MSE,17.471268900253477
81,Mean,RSRZ outliers [%],MAE,2.759560205903547
81,Mean,RSRZ outliers [%],MAD,2.285957354731101
81,Mean,R [%],MSE,10.508550102395743
81,Mean,R [%],MAE,2.4674717614042563
81,Mean,R [%],MAD,2.009018412767574
81,Mean,R free [%],MSE,14.48905732171712
81,Mean,R free [%],MAE,2.977424687244376
81,Mean,R free [%],MAD,2.4872888517051273
81,Median,Clashscore,MSE,81.17170578512398
81,Median,Clashscore,MAE,5.319338842975205
81,Median,Clashscore,MAD,3.4499999999999997
81,Median,Ramachandran outliers [%],MSE,1.9125612373127117
81,Median,Ramachandran outliers [%],MAE,0.4809763170613823
81,Median,Ramachandran outliers [%],MAD,0.04
81,Median,Rotamer outliers [%],MSE,14.476651238095238
81,Median,Rotamer outliers [%],MAE,2.311733333333333
81,Median,Rotamer outliers [%],MAD,1.3900000000000001
81,Median,RSRZ outliers [%],MSE,18.516219940552016
81,Median,RSRZ outliers [%],MAE,2.6164161358811038
81,Median,RSRZ outliers [%],MAD,1.85
81,Median,R [%],MSE,10.545359165411828
81,Median,R [%],MAE,2.467128577434181
81,Median,R [%],MAD,1.9869999999999983
81,Median,R free [%],MSE,14.490896308697101
81,Median,R free [%],MAE,2.9772402512397957
81,Median,R free [%],MAD,2.4740000000000038
81,Bayesian,Clashscore,MSE,34.59323771216638
81,Bayesian,Clashscore,MAE,4.116167910572951
81,Bayesian,Clashscore,MAD,3.197393774856662
81,Bayesian,Ramachandran outliers [%],MSE,0.7883266154949197
81,Bayesian,Ramachandran outliers [%],MAE,0.4185852808861203
81,Bayesian,Ramachandran outliers [%],MAD,0.21622142993109073
81,Bayesian,Rotamer outliers [%],MSE,7.348220976186974
81,Bayesian,Rotamer outliers [%],MAE,1.7986916218716684
81,Bayesian,Rotamer outliers [%],MAD,1.257534437120242
81,Bayesian,RSRZ outliers [%],MSE,15.664734418216096
81,Bayesian,RSRZ outliers [%],MAE,2.5471329519145427
81,Bayesian,RSRZ outliers [%],MAD,1.995630203972298
81,Bayesian,R [%],MSE,3.299360475336641
81,Bayesian,R [%],MAE,1.3098521368617178
81,Bayesian,R [%],MAD,0.9812789071986749
81,Bayesian,R free [%],MSE,3.317346677386556
81,Bayesian,R free [%],MAE,1.317251875522593
81,Bayesian,R free [%],MAD,0.9960107060615115
82,Mean,Clashscore,MSE,42.679310349015154
82,Mean,Clashscore,MAE,4.823670934819713
82,Mean,Clashscore,MAD,3.890144245282249
82,Mean,Ramachandran outliers [%],MSE,1.1812825141576315
82,Mean,Ramachandran outliers [%],MAE,0.5752478060722406
82,Mean,Ramachandran outliers [%],MAD,0.49527279661087203
82,Mean,Rotamer outliers [%],MSE,13.885917343881372
82,Mean,Rotamer outliers [%],MAE,2.584561747361188
82,Mean,Rotamer outliers [%],MAD,2.1002966249274406
82,Mean,RSRZ outliers [%],MSE,15.312383660677595
82,Mean,RSRZ outliers [%],MAE,2.7100431273273764
82,Mean,RSRZ outliers [%],MAD,2.283526844881215
82,Mean,R [%],MSE,10.141617548917933
82,Mean,R [%],MAE,2.4627094497947812
82,Mean,R [%],MAD,1.9866107473414232
82,Mean,R free [%],MSE,14.700194440888659
82,Mean,R free [%],MAE,3.0254163190084222
82,Mean,R free [%],MAD,2.5498961072206754
82,Median,Clashscore,MSE,50.41025950413223
82,Median,Clashscore,MAE,4.716528925619835
82,Median,Clashscore,MAD,3.0599999999999996
82,Median,Ramachandran outliers [%],MSE,1.347618946350894
82,Median,Ramachandran outliers [%],MAE,0.45073948767520533
82,Median,Ramachandran outliers [%],MAD,0.04
82,Median,Rotamer outliers [%],MSE,15.671035285714288
82,Median,Rotamer outliers [%],MAE,2.4166333333333334
82,Median,Rotamer outliers [%],MAD,1.4500000000000002
82,Median,RSRZ outliers [%],MSE,16.347356152866244
82,Median,RSRZ outliers [%],MAE,2.5843133757961785
82,Median,RSRZ outliers [%],MAD,1.8599999999999999
82,Median,R [%],MSE,10.17509061127343
82,Median,R [%],MAE,2.4613791776839946
82,Median,R [%],MAD,2.0
82,Median,R free [%],MSE,14.703927072207644
82,Median,R free [%],MAE,3.025721050810838
82,Median,R free [%],MAD,2.5479999999999983
82,Bayesian,Clashscore,MSE,24.841786789048783
82,Bayesian,Clashscore,MAE,3.3661612457664054
82,Bayesian,Clashscore,MAD,2.371871732117486
82,Bayesian,Ramachandran outliers [%],MSE,0.6311252311605472
82,Bayesian,Ramachandran outliers [%],MAE,0.3935441894004888
82,Bayesian,Ramachandran outliers [%],MAD,0.19624112730993892
82,Bayesian,Rotamer outliers [%],MSE,6.788097336989273
82,Bayesian,Rotamer outliers [%],MAE,1.7761703057178968
82,Bayesian,Rotamer outliers [%],MAD,1.2607505873330593
82,Bayesian,RSRZ outliers [%],MSE,13.761285680944072
82,Bayesian,RSRZ outliers [%],MAE,2.5229098799512744
82,Bayesian,RSRZ outliers [%],MAD,2.0201578004585716
82,Bayesian,R [%],MSE,3.0848890856043223
82,Bayesian,R [%],MAE,1.2940973292942535
82,Bayesian,R [%],MAD,0.9546099880989054
82,Bayesian,R free [%],MSE,3.051315703331158
82,Bayesian,R free [%],MAE,1.312485125593381
82,Bayesian,R free [%],MAD,1.038433797834113
83,Mean,Clashscore,MSE,78.25205060573533
83,Mean,Clashscore,MAE,6.1516824707742614
83,Mean,Clashscore,MAD,4.539835358043224
83,Mean,Ramachandran outliers [%],MSE,1.3987606657785558
83,Mean,Ramachandran outliers [%],MAE,0.6161136591796226
83,Mean,Ramachandran outliers [%],MAD,0.494488853516386
83,Mean,Rotamer outliers [%],MSE,12.247424932766164
83,Mean,Rotamer outliers [%],MAE,2.46896112715656
83,Mean,Rotamer outliers [%],MAD,2.0700000000000003
83,Mean,RSRZ outliers [%],MSE,16.757104926702404
83,Mean,RSRZ outliers [%],MAE,2.7269798093354516
83,Mean,RSRZ outliers [%],MAD,2.276207366000992
83,Mean,R [%],MSE,9.867207428105797
83,Mean,R [%],MAE,2.4245344223641574
83,Mean,R [%],MAD,1.9743002119788216
83,Mean,R free [%],MSE,14.338794866093203
83,Mean,R free [%],MAE,2.9699319743369204
83,Mean,R free [%],MAD,2.461521241410413
83,Median,Clashscore,MSE,87.67246611570248
83,Median,Clashscore,MAE,5.63305785123967
83,Median,Clashscore,MAD,3.0399999999999996
83,Median,Ramachandran outliers [%],MSE,1.606710198163364
83,Median,Ramachandran outliers [%],MAE,0.49588206863218937
83,Median,Ramachandran outliers [%],MAD,0.04
83,Median,Rotamer outliers [%],MSE,13.487053428571429
83,Median,Rotamer outliers [%],MAE,2.2478571428571428
83,Median,Rotamer outliers [%],MAD,1.37
83,Median,RSRZ outliers [%],MSE,17.797220628450106
83,Median,RSRZ outliers [%],MAE,2.5917698513800427
83,Median,RSRZ outliers [%],MAD,1.85
83,Median,R [%],MSE,9.879386069989259
83,Median,R [%],MAE,2.4229499930722618
83,Median,R [%],MAD,1.9400000000000013
83,Median,R free [%],MSE,14.339154013133653
83,Median,R free [%],MAE,2.970171262402156
83,Median,R free [%],MAD,2.4680000000000035
83,Bayesian,Clashscore,MSE,25.88366857220409
83,Bayesian,Clashscore,MAE,3.7649745772739216
83,Bayesian,Clashscore,MAD,2.9312978576300477
83,Bayesian,Ramachandran outliers [%],MSE,0.570067082024817
83,Bayesian,Ramachandran outliers [%],MAE,0.3971269602713875
83,Bayesian,Ramachandran outliers [%],MAD,0.19035699510462892
83,Bayesian,Rotamer outliers [%],MSE,6.60760793714563
83,Bayesian,Rotamer outliers [%],MAE,1.72481743096212
83,Bayesian,Rotamer outliers [%],MAD,1.2081276999054273
83,Bayesian,RSRZ outliers [%],MSE,15.20869079046812
83,Bayesian,RSRZ outliers [%],MAE,2.5287891391835253
83,Bayesian,RSRZ outliers [%],MAD,1.9710661659764428
83,Bayesian,R [%],MSE,3.2473309975243945
83,Bayesian,R [%],MAE,1.3203703774531104
83,Bayesian,R [%],MAD,1.0026107954062127
83,Bayesian,R free [%],MSE,3.128312649188133
83,Bayesian,R free [%],MAE,1.3071958748235988
83,Bayesian,R free [%],MAD,1.003730172214457
84,Mean,Clashscore,MSE,127.62510176986518
84,Mean,Clashscore,MAE,6.632684699304805
84,Mean,Clashscore,MAD,5.239906338470574
84,Mean,Ramachandran outliers [%],MSE,1.4087503718659926
84,Mean,Ramachandran outliers [%],MAE,0.597312955559699
84,Mean,Ramachandran outliers [%],MAD,0.4949144842108754
84,Mean,Rotamer outliers [%],MSE,13.255667933054337
84,Mean,Rotamer outliers [%],MAE,2.530213534803091
84,Mean,Rotamer outliers [%],MAD,2.082557177212041
84,Mean,RSRZ outliers [%],MSE,18.24962880799567
84,Mean,RSRZ outliers [%],MAE,2.775983373002394
84,Mean,RSRZ outliers [%],MAD,2.2845929766037054
84,Mean,R [%],MSE,10.706575629732054
84,Mean,R [%],MAE,2.522807899356695
84,Mean,R [%],MAD,2.025463426858817
84,Mean,R free [%],MSE,15.125147296008763
84,Mean,R free [%],MAE,3.0479071440514196
84,Mean,R free [%],MAD,2.5389265734965996
84,Median,Clashscore,MSE,136.65732231404962
84,Median,Clashscore,MAE,5.834545454545455
84,Median,Clashscore,MAD,2.960000000000001
84,Median,Ramachandran outliers [%],MSE,1.594124601256646
84,Median,Ramachandran outliers [%],MAE,0.47087481875302073
84,Median,Ramachandran outliers [%],MAD,0.04
84,Median,Rotamer outliers [%],MSE,14.723929952380953
84,Median,Rotamer outliers [%],MAE,2.3098238095238095
84,Median,Rotamer outliers [%],MAD,1.37
84,Median,RSRZ outliers [%],MSE,19.320923881104033
84,Median,RSRZ outliers [%],MAE,2.6323864118895965
84,Median,RSRZ outliers [%],MAD,1.87
84,Median,R [%],MSE,10.720972932708642
84,Median,R [%],MAE,2.5232565010360797
84,Median,R [%],MAD,2.019000000000002
84,Median,R free [%],MSE,15.12667175546036
84,Median,R free [%],MAE,3.0476679711768675
84,Median,R free [%],MAD,2.530000000000001
84,Bayesian,Clashscore,MSE,36.65535698789513
84,Bayesian,Clashscore,MAE,3.7241610256209214
84,Bayesian,Clashscore,MAD,2.86557194400247
84,Bayesian,Ramachandran outliers [%],MSE,0.7320752795598765
84,Bayesian,Ramachandran outliers [%],MAE,0.4089045391821658
84,Bayesian,Ramachandran outliers [%],MAD,0.21
84,Bayesian,Rotamer outliers [%],MSE,8.222939786563934
84,Bayesian,Rotamer outliers [%],MAE,1.7715717881631001
84,Bayesian,Rotamer outliers [%],MAD,1.2172152096303184
84,Bayesian,RSRZ outliers [%],MSE,16.83445422178466
84,Bayesian,RSRZ outliers [%],MAE,2.593250518182736
84,Bayesian,RSRZ outliers [%],MAD,2.0382044065703138
84,Bayesian,R [%],MSE,3.1794875110685283
84,Bayesian,R [%],MAE,1.3240911430760705
84,Bayesian,R [%],MAD,0.9912279573046145
84,Bayesian,R free [%],MSE,3.199949444733362
84,Bayesian,R free [%],MAE,1.3472095738188177
84,Bayesian,R free [%],MAD,1.0617952107310629
85,Mean,Clashscore,MSE,45.3235329450882
85,Mean,Clashscore,MAE,4.827951187420222
85,Mean,Clashscore,MAD,4.311211480880157
85,Mean,Ramachandran outliers [%],MSE,1.490862553078655
85,Mean,Ramachandran outliers [%],MAE,0.5940073916419215
85,Mean,Ramachandran outliers [%],MAD,0.4947112028585404
85,Mean,Rotamer outliers [%],MSE,13.750007102132427
85,Mean,Rotamer outliers [%],MAE,2.5758511935365402
85,Mean,Rotamer outliers [%],MAD,2.1224601542416446
85,Mean,RSRZ outliers [%],MSE,17.734976941121253
85,Mean,RSRZ outliers [%],MAE,2.7406923330914728
85,Mean,RSRZ outliers [%],MAD,2.3295986115493843
85,Mean,R [%],MSE,10.100614611263882
85,Mean,R [%],MAE,2.452607943965094
85,Mean,R [%],MAD,2.0362422419162876
85,Mean,R free [%],MSE,14.1722419024741
85,Mean,R free [%],MAE,2.968184897892189
85,Mean,R free [%],MAD,2.4543087789161895
85,Median,Clashscore,MSE,47.214233884297514
85,Median,Clashscore,MAE,4.271322314049586
85,Median,Clashscore,MAD,3.0599999999999996
85,Median,Ramachandran outliers [%],MSE,1.68702406959884
85,Median,Ramachandran outliers [%],MAE,0.48275495408409863
85,Median,Ramachandran outliers [%],MAD,0.04
85,Median,Rotamer outliers [%],MSE,15.231892904761903
85,Median,Rotamer outliers [%],MAE,2.3389380952380954
85,Median,Rotamer outliers [%],MAD,1.3599999999999999
85,Median,RSRZ outliers [%],MSE,18.70925933757962
85,Median,RSRZ outliers [%],MAE,2.5959380042462845
85,Median,RSRZ outliers [%],MAD,1.8599999999999999
85,Median,R [%],MSE,10.107666648285575
85,Median,R [%],MAE,2.448405460045846
85,Median,R [%],MAD,2.0
85,Median,R free [%],MSE,14.170533422446407
85,Median,R free [%],MAE,2.9677978032992813
85,Median,R free [%],MAD,2.4680000000000035
85,Bayesian,Clashscore,MSE,17.075650909134403
85,Bayesian,Clashscore,MAE,3.0374653822588344
85,Bayesian,Clashscore,MAD,2.192364717053358
85,Bayesian,Ramachandran outliers [%],MSE,0.8691854179172513
85,Bayesian,Ramachandran outliers [%],MAE,0.3949343011363676
85,Bayesian,Ramachandran outliers [%],MAD,0.2
85,Bayesian,Rotamer outliers [%],MSE,7.246008524774197
85,Bayesian,Rotamer outliers [%],MAE,1.7313627729159986
85,Bayesian,Rotamer outliers [%],MAD,1.2104950595752944
85,Bayesian,RSRZ outliers [%],MSE,16.116785354163685
85,Bayesian,RSRZ outliers [%],MAE,2.5435507554046493
85,Bayesian,RSRZ outliers [%],MAD,2.006587331010623
85,Bayesian,R [%],MSE,3.1103225058843407
85,Bayesian,R [%],MAE,1.3058976274790912
85,Bayesian,R [%],MAD,0.9803539982780904
85,Bayesian,R free [%],MSE,3.0943575405286934
85,Bayesian,R free [%],MAE,1.309308996346999
85,Bayesian,R free [%],MAD,1.0233347219455418
86,Mean,Clashscore,MSE,74.19008182847399
86,Mean,Clashscore,MAE,5.858982402153781
86,Mean,Clashscore,MAD,4.45967977220994
86,Mean,Ramachandran outliers [%],MSE,1.5153154475787969
86,Mean,Ramachandran outliers [%],MAE,0.6117779295913583
86,Mean,Ramachandran outliers [%],MAD,0.4946536672718681
86,Mean,Rotamer outliers [%],MSE,12.5765674845604
86,Mean,Rotamer outliers [%],MAE,2.5102645230000116
86,Mean,Rotamer outliers [%],MAD,2.115
86,Mean,RSRZ outliers [%],MSE,18.23778716891703
86,Mean,RSRZ outliers [%],MAE,2.7808601035604914
86,Mean,RSRZ outliers [%],MAD,2.2908073750169047
86,Mean,R [%],MSE,10.81800623347912
86,Mean,R [%],MAE,2.52735202400817
86,Mean,R [%],MAD,2.0350096245274436
86,Mean,R free [%],MSE,14.614718547241056
86,Mean,R free [%],MAE,3.000373866029361
86,Mean,R free [%],MAD,2.4902992828436865
86,Median,Clashscore,MSE,84.46133140495867
86,Median,Clashscore,MAE,5.518264462809917
86,Median,Clashscore,MAD,2.83
86,Median,Ramachandran outliers [%],MSE,1.7145283711938133
