Experiment,Method,Column,Measure,Value
73,Bayesian,Clashscore,MAE,3.785858615427501
73,Bayesian,Clashscore,MAD,2.406297515567813
73,Bayesian,Ramachandran outliers [%],MSE,0.6781652005069608
73,Bayesian,Ramachandran outliers [%],MAE,0.39426348313487736
73,Bayesian,Ramachandran outliers [%],MAD,0.18106804097260776
73,Bayesian,Rotamer outliers [%],MSE,6.778297731597274
73,Bayesian,Rotamer outliers [%],MAE,1.7541280379392936
73,Bayesian,Rotamer outliers [%],MAD,1.2343377304124727
73,Bayesian,RSRZ outliers [%],MSE,14.00466599170847
73,Bayesian,RSRZ outliers [%],MAE,2.4998128336661325
73,Bayesian,RSRZ outliers [%],MAD,2.0006704690474715
73,Bayesian,R [%],MSE,3.124299786488366
73,Bayesian,R [%],MAE,1.326399834059773
73,Bayesian,R [%],MAD,1.0036404313371694
73,Bayesian,R free [%],MSE,3.258443402377418
73,Bayesian,R free [%],MAE,1.3493188929804467
73,Bayesian,R free [%],MAD,1.055296099386588
74,Mean,Clashscore,MSE,43.37578415016392
74,Mean,Clashscore,MAE,4.948397559155161
74,Mean,Clashscore,MAD,4.335838870566827
74,Mean,Ramachandran outliers [%],MSE,1.1353148410065326
74,Mean,Ramachandran outliers [%],MAE,0.5973425947478647
74,Mean,Ramachandran outliers [%],MAD,0.49347657765487635
74,Mean,Rotamer outliers [%],MSE,13.712754434183443
74,Mean,Rotamer outliers [%],MAE,2.572183562632995
74,Mean,Rotamer outliers [%],MAD,2.074934607064419
74,Mean,RSRZ outliers [%],MSE,15.586403716683728
74,Mean,RSRZ outliers [%],MAE,2.7235150439378044
74,Mean,RSRZ outliers [%],MAD,2.274166292780101
74,Mean,R [%],MSE,10.71828210914836
74,Mean,R [%],MAE,2.5108193528158833
74,Mean,R [%],MAD,2.013813852678574
74,Mean,R free [%],MSE,14.959627193316408
74,Mean,R free [%],MAE,3.0217236227526216
74,Mean,R free [%],MAD,2.5117381596307204
74,Median,Clashscore,MSE,48.70604793388431
74,Median,Clashscore,MAE,4.495702479338842
74,Median,Clashscore,MAD,2.59
74,Median,Ramachandran outliers [%],MSE,1.330790153698367
74,Median,Ramachandran outliers [%],MAE,0.473059558117195
74,Median,Ramachandran outliers [%],MAD,0.03
74,Median,Rotamer outliers [%],MSE,15.34533961192617
74,Median,Rotamer outliers [%],MAE,2.3831140558447705
74,Median,Rotamer outliers [%],MAD,1.42
74,Median,RSRZ outliers [%],MSE,16.65478863809928
74,Median,RSRZ outliers [%],MAE,2.6023631735256685
74,Median,RSRZ outliers [%],MAD,1.86
74,Median,R [%],MSE,10.71684485197675
74,Median,R [%],MAE,2.505687789229322
74,Median,R [%],MAD,1.995499999999998
74,Median,R free [%],MSE,14.960049693850744
74,Median,R free [%],MAE,3.0213828462464463
74,Median,R free [%],MAD,2.5100000000000016
74,Bayesian,Clashscore,MSE,16.995275218636838
74,Bayesian,Clashscore,MAE,3.0543840823702517
74,Bayesian,Clashscore,MAD,2.3991867045162714
74,Bayesian,Ramachandran outliers [%],MSE,0.5915889685852428
74,Bayesian,Ramachandran outliers [%],MAE,0.41199253089505516
74,Bayesian,Ramachandran outliers [%],MAD,0.20909652093906766
74,Bayesian,Rotamer outliers [%],MSE,7.585361957220003
74,Bayesian,Rotamer outliers [%],MAE,1.810872554989686
74,Bayesian,Rotamer outliers [%],MAD,1.1975053596588885
74,Bayesian,RSRZ outliers [%],MSE,13.80486963223046
74,Bayesian,RSRZ outliers [%],MAE,2.513057718259365
74,Bayesian,RSRZ outliers [%],MAD,1.9939708553855133
74,Bayesian,R [%],MSE,3.430422576681347
74,Bayesian,R [%],MAE,1.3528507727209638
74,Bayesian,R [%],MAD,1.0088246326874586
74,Bayesian,R free [%],MSE,3.1404058313785668
74,Bayesian,R free [%],MAE,1.3258362109581436
74,Bayesian,R free [%],MAD,1.0286771514789717
75,Mean,Clashscore,MSE,106.32082795998186
75,Mean,Clashscore,MAE,6.177167871053274
75,Mean,Clashscore,MAD,4.014521956687734
75,Mean,Ramachandran outliers [%],MSE,1.1206255866101256
75,Mean,Ramachandran outliers [%],MAE,0.6036130743998912
75,Mean,Ramachandran outliers [%],MAD,0.49304329522473067
75,Mean,Rotamer outliers [%],MSE,14.453108718710332
75,Mean,Rotamer outliers [%],MAE,2.581111927918002
75,Mean,Rotamer outliers [%],MAD,2.0951416846937603
75,Mean,RSRZ outliers [%],MSE,16.1120030856324
75,Mean,RSRZ outliers [%],MAE,2.7307172405489477
75,Mean,RSRZ outliers [%],MAD,2.303761149297393
75,Mean,R [%],MSE,10.462674694674872
75,Mean,R [%],MAE,2.466006307707316
75,Mean,R [%],MAD,1.955499999999999
75,Mean,R free [%],MSE,14.453042301160156
75,Mean,R free [%],MAE,2.990459199617111
75,Mean,R free [%],MAD,2.475774824160421
75,Median,Clashscore,MSE,118.8724644628099
75,Median,Clashscore,MAE,5.81404958677686
75,Median,Clashscore,MAD,3.05
75,Median,Ramachandran outliers [%],MSE,1.3394666666666668
75,Median,Ramachandran outliers [%],MAE,0.4967435158501441
75,Median,Ramachandran outliers [%],MAD,0.065
75,Median,Rotamer outliers [%],MSE,16.05663284429721
75,Median,Rotamer outliers [%],MAE,2.369332702318978
75,Median,Rotamer outliers [%],MAD,1.3499999999999996
75,Median,RSRZ outliers [%],MSE,17.209074526941027
75,Median,RSRZ outliers [%],MAE,2.607452694102673
75,Median,RSRZ outliers [%],MAD,1.8599999999999999
75,Median,R [%],MSE,10.473887878416784
75,Median,R [%],MAE,2.4646204873811866
75,Median,R [%],MAD,1.9199999999999982
75,Median,R free [%],MSE,14.456818710735575
75,Median,R free [%],MAE,2.9907917875477317
75,Median,R free [%],MAD,2.4800000000000004
75,Bayesian,Clashscore,MSE,32.83143755499518
75,Bayesian,Clashscore,MAE,3.643641605625947
75,Bayesian,Clashscore,MAD,2.290127056711194
75,Bayesian,Ramachandran outliers [%],MSE,0.5972028833876538
75,Bayesian,Ramachandran outliers [%],MAE,0.4046948342728964
75,Bayesian,Ramachandran outliers [%],MAD,0.21
75,Bayesian,Rotamer outliers [%],MSE,7.020033371409169
75,Bayesian,Rotamer outliers [%],MAE,1.78731098115017
75,Bayesian,Rotamer outliers [%],MAD,1.2446694367101703
75,Bayesian,RSRZ outliers [%],MSE,14.512654199470347
75,Bayesian,RSRZ outliers [%],MAE,2.5307776143639584
75,Bayesian,RSRZ outliers [%],MAD,1.9810638352604073
75,Bayesian,R [%],MSE,2.998068420417144
75,Bayesian,R [%],MAE,1.298070264118092
75,Bayesian,R [%],MAD,0.9902557643757142
75,Bayesian,R free [%],MSE,3.0013444716808904
75,Bayesian,R free [%],MAE,1.2956319104404275
75,Bayesian,R free [%],MAD,1.0101986465676962
76,Mean,Clashscore,MSE,107.0587128291883
76,Mean,Clashscore,MAE,6.233810622519355
76,Mean,Clashscore,MAD,3.994660617679073
76,Mean,Ramachandran outliers [%],MSE,1.1857622031114323
76,Mean,Ramachandran outliers [%],MAE,0.5876108857888125
76,Mean,Ramachandran outliers [%],MAD,0.4936103842502786
76,Mean,Rotamer outliers [%],MSE,12.072417330478613
76,Mean,Rotamer outliers [%],MAE,2.435164779415913
76,Mean,Rotamer outliers [%],MAD,2.0476115890813613
76,Mean,RSRZ outliers [%],MSE,16.535994092806074
76,Mean,RSRZ outliers [%],MAE,2.6912102362719192
76,Mean,RSRZ outliers [%],MAD,2.248280091886363
76,Mean,R [%],MSE,10.323714819417912
76,Mean,R [%],MAE,2.519088863671454
76,Mean,R [%],MAD,2.014999999999999
76,Mean,R free [%],MSE,14.544930908606585
76,Mean,R free [%],MAE,3.004406130790288
76,Mean,R free [%],MAD,2.549427660635253
76,Median,Clashscore,MSE,118.85032644628096
76,Median,Clashscore,MAE,5.791157024793388
76,Median,Clashscore,MAD,3.0
76,Median,Ramachandran outliers [%],MSE,1.374012776176753
76,Median,Ramachandran outliers [%],MAE,0.4649951969260326
76,Median,Ramachandran outliers [%],MAD,0.03
76,Median,Rotamer outliers [%],MSE,13.328553147184099
76,Median,Rotamer outliers [%],MAE,2.2021675343114056
76,Median,Rotamer outliers [%],MAD,1.3199999999999998
76,Median,RSRZ outliers [%],MSE,17.524437742893507
76,Median,RSRZ outliers [%],MAE,2.5560288502333477
76,Median,RSRZ outliers [%],MAD,1.8199999999999998
76,Median,R [%],MSE,10.347964148784989
76,Median,R [%],MAE,2.5191932604541356
76,Median,R [%],MAD,2.0
76,Median,R free [%],MSE,14.543239927235092
76,Median,R free [%],MAE,3.004032414848866
76,Median,R free [%],MAD,2.5500000000000007
76,Bayesian,Clashscore,MSE,49.95160544137692
76,Bayesian,Clashscore,MAE,4.4464076982788825
76,Bayesian,Clashscore,MAD,2.732649223434251
76,Bayesian,Ramachandran outliers [%],MSE,0.5642965808224161
76,Bayesian,Ramachandran outliers [%],MAE,0.38322423223407753
76,Bayesian,Ramachandran outliers [%],MAD,0.19185458054096116
76,Bayesian,Rotamer outliers [%],MSE,6.078804788031021
76,Bayesian,Rotamer outliers [%],MAE,1.6811221984476765
76,Bayesian,Rotamer outliers [%],MAD,1.1847930613500761
76,Bayesian,RSRZ outliers [%],MSE,14.741810951703185
76,Bayesian,RSRZ outliers [%],MAE,2.5091582189688677
76,Bayesian,RSRZ outliers [%],MAD,1.9761276780484178
76,Bayesian,R [%],MSE,3.1260705379240665
76,Bayesian,R [%],MAE,1.3458151869418682
76,Bayesian,R [%],MAD,1.044257186814816
76,Bayesian,R free [%],MSE,3.0582546322897355
76,Bayesian,R free [%],MAE,1.3192610186155125
76,Bayesian,R free [%],MAD,1.0438916329170347
77,Mean,Clashscore,MSE,75.53568763866596
77,Mean,Clashscore,MAE,5.181573071543665
77,Mean,Clashscore,MAD,4.456054457134501
77,Mean,Ramachandran outliers [%],MSE,1.293239981985454
77,Mean,Ramachandran outliers [%],MAE,0.5744943702596929
77,Mean,Ramachandran outliers [%],MAD,0.49378843534607303
77,Mean,Rotamer outliers [%],MSE,12.266850747963979
77,Mean,Rotamer outliers [%],MAE,2.5010778076509346
77,Mean,Rotamer outliers [%],MAD,2.1066677675578376
77,Mean,RSRZ outliers [%],MSE,17.425594043754852
77,Mean,RSRZ outliers [%],MAE,2.7337697818569193
77,Mean,RSRZ outliers [%],MAD,2.301232120744423
77,Mean,R [%],MSE,10.150109852225585
77,Mean,R [%],MAE,2.482589406546941
77,Mean,R [%],MAD,2.033999999999999
77,Mean,R free [%],MSE,14.575850650308379
77,Mean,R free [%],MAE,3.0183972969227186
77,Mean,R free [%],MAD,2.551092007467137
77,Median,Clashscore,MSE,79.68309752066114
77,Median,Clashscore,MAE,4.5755371900826445
77,Median,Clashscore,MAD,2.8900000000000006
77,Median,Ramachandran outliers [%],MSE,1.4718703650336218
77,Median,Ramachandran outliers [%],MAE,0.45432756964457255
77,Median,Ramachandran outliers [%],MAD,0.03
77,Median,Rotamer outliers [%],MSE,13.655900189304308
77,Median,Rotamer outliers [%],MAE,2.2883435873166116
77,Median,Rotamer outliers [%],MAD,1.38
77,Median,RSRZ outliers [%],MSE,18.356257140432753
77,Median,RSRZ outliers [%],MAE,2.5862944420873997
77,Median,RSRZ outliers [%],MAD,1.8800000000000001
77,Median,R [%],MSE,10.14435958413711
77,Median,R [%],MAE,2.4801975625733896
77,Median,R [%],MAD,2.0280000000000005
77,Median,R free [%],MSE,14.572869305635626
77,Median,R free [%],MAE,3.0182833883765787
77,Median,R free [%],MAD,2.5669999999999966
77,Bayesian,Clashscore,MSE,19.92974420739877
77,Bayesian,Clashscore,MAE,2.974182979550012
77,Bayesian,Clashscore,MAD,2.019953660592787
77,Bayesian,Ramachandran outliers [%],MSE,0.6421898710328512
77,Bayesian,Ramachandran outliers [%],MAE,0.3841763627944807
77,Bayesian,Ramachandran outliers [%],MAD,0.19629534418996392
77,Bayesian,Rotamer outliers [%],MSE,6.565992033147388
77,Bayesian,Rotamer outliers [%],MAE,1.720834881149747
77,Bayesian,Rotamer outliers [%],MAD,1.1850183808195878
77,Bayesian,RSRZ outliers [%],MSE,15.834530868903162
77,Bayesian,RSRZ outliers [%],MAE,2.542552672401291
77,Bayesian,RSRZ outliers [%],MAD,2.004136960595816
77,Bayesian,R [%],MSE,3.0513102036288258
77,Bayesian,R [%],MAE,1.3117454271796911
77,Bayesian,R [%],MAD,1.0314739905700172
77,Bayesian,R free [%],MSE,3.0453239071350926
77,Bayesian,R free [%],MAE,1.3194534661965776
77,Bayesian,R free [%],MAD,1.0423432990573698
78,Mean,Clashscore,MSE,130.89835787936877
78,Mean,Clashscore,MAE,6.608838212127344
78,Mean,Clashscore,MAD,4.174269247640245
78,Mean,Ramachandran outliers [%],MSE,1.4364052499575746
78,Mean,Ramachandran outliers [%],MAE,0.610945466981736
78,Mean,Ramachandran outliers [%],MAD,0.49324206529365633
78,Mean,Rotamer outliers [%],MSE,13.82586455153492
78,Mean,Rotamer outliers [%],MAE,2.5763455374804556
78,Mean,Rotamer outliers [%],MAD,2.154005730138548
78,Mean,RSRZ outliers [%],MSE,15.658141478227872
78,Mean,RSRZ outliers [%],MAE,2.691075109089662
78,Mean,RSRZ outliers [%],MAD,2.2707977243768065
78,Mean,R [%],MSE,11.027655213044131
78,Mean,R [%],MAE,2.550890290009884
78,Mean,R [%],MAD,2.0710791157178257
78,Mean,R free [%],MSE,14.653149525923146
78,Mean,R free [%],MAE,3.018638371378669
78,Mean,R free [%],MAD,2.548469696307073
78,Median,Clashscore,MSE,144.83493140495867
78,Median,Clashscore,MAE,6.217438016528925
78,Median,Clashscore,MAD,2.9499999999999997
78,Median,Ramachandran outliers [%],MSE,1.6355073967339095
78,Median,Ramachandran outliers [%],MAE,0.48724303554274734
78,Median,Ramachandran outliers [%],MAD,0.04
78,Median,Rotamer outliers [%],MSE,15.309633317557976
78,Median,Rotamer outliers [%],MAE,2.3605963085660195
78,Median,Rotamer outliers [%],MAD,1.4
78,Median,RSRZ outliers [%],MSE,16.6285723462028
78,Median,RSRZ outliers [%],MAE,2.5602910479423
78,Median,RSRZ outliers [%],MAD,1.84
78,Median,R [%],MSE,11.063926100164137
78,Median,R [%],MAE,2.5532627079508137
78,Median,R [%],MAD,2.0604999999999993
78,Median,R free [%],MSE,14.653823114121519
78,Median,R free [%],MAE,3.0187137623385634
78,Median,R free [%],MAD,2.5199999999999996
78,Bayesian,Clashscore,MSE,60.00294626898211
78,Bayesian,Clashscore,MAE,4.604358029159697
78,Bayesian,Clashscore,MAD,2.94550681749427
78,Bayesian,Ramachandran outliers [%],MSE,0.5761521878336527
78,Bayesian,Ramachandran outliers [%],MAE,0.3955071320480484
78,Bayesian,Ramachandran outliers [%],MAD,0.18673820144479442
78,Bayesian,Rotamer outliers [%],MSE,7.266254899496267
78,Bayesian,Rotamer outliers [%],MAE,1.8727088243770302
78,Bayesian,Rotamer outliers [%],MAD,1.3375194385479485
78,Bayesian,RSRZ outliers [%],MSE,14.331610524984661
78,Bayesian,RSRZ outliers [%],MAE,2.5235937430019213
78,Bayesian,RSRZ outliers [%],MAD,1.998890348699704
78,Bayesian,R [%],MSE,3.2764605919002805
78,Bayesian,R [%],MAE,1.353746034250572
78,Bayesian,R [%],MAD,1.0506167313090025
78,Bayesian,R free [%],MSE,3.2817955849802876
78,Bayesian,R free [%],MAE,1.3318081178592813
78,Bayesian,R free [%],MAD,1.0247193635037988
79,Mean,Clashscore,MSE,56.294381474761614
79,Mean,Clashscore,MAE,5.3174775517651724
79,Mean,Clashscore,MAD,4.2962142381362405
79,Mean,Ramachandran outliers [%],MSE,1.6059980063671693
79,Mean,Ramachandran outliers [%],MAE,0.589372823486308
79,Mean,Ramachandran outliers [%],MAD,0.4938595072021131
79,Mean,Rotamer outliers [%],MSE,13.52027214358182
79,Mean,Rotamer outliers [%],MAE,2.611178172585417
79,Mean,Rotamer outliers [%],MAD,2.1926743398781317
79,Mean,RSRZ outliers [%],MSE,16.37133367500216
79,Mean,RSRZ outliers [%],MAE,2.7282907423254854
79,Mean,RSRZ outliers [%],MAD,2.301690565495954
79,Mean,R [%],MSE,10.553839193008933
79,Mean,R [%],MAE,2.472095486619929
79,Mean,R [%],MAD,1.9868481178204611
79,Mean,R free [%],MSE,14.456189106160464
79,Mean,R free [%],MAE,2.976430297459496
79,Mean,R free [%],MAD,2.450813546223497
79,Median,Clashscore,MSE,59.56500247933885
79,Median,Clashscore,MAE,4.6964462809917356
79,Median,Clashscore,MAD,3.1899999999999995
79,Median,Ramachandran outliers [%],MSE,1.7724795389048988
79,Median,Ramachandran outliers [%],MAE,0.452267050912584
79,Median,Ramachandran outliers [%],MAD,0.04
79,Median,Rotamer outliers [%],MSE,14.79395939422622
79,Median,Rotamer outliers [%],MAE,2.3357785139611926
79,Median,Rotamer outliers [%],MAD,1.3900000000000001
79,Median,RSRZ outliers [%],MSE,17.292992422571068
79,Median,RSRZ outliers [%],MAE,2.5797819261773443
79,Median,RSRZ outliers [%],MAD,1.85
79,Median,R [%],MSE,10.57142731100512
79,Median,R [%],MAE,2.4717172762946777
79,Median,R [%],MAD,1.9670000000000023
79,Median,R free [%],MSE,14.455906785560156
79,Median,R free [%],MAE,2.976195123829263
79,Median,R free [%],MAD,2.4755000000000003
79,Bayesian,Clashscore,MSE,20.94171757153301
79,Bayesian,Clashscore,MAE,3.199454299064204
79,Bayesian,Clashscore,MAD,2.184141933245183
79,Bayesian,Ramachandran outliers [%],MSE,0.6878112834811686
79,Bayesian,Ramachandran outliers [%],MAE,0.38545846588842286
79,Bayesian,Ramachandran outliers [%],MAD,0.17992348111424994
79,Bayesian,Rotamer outliers [%],MSE,6.91876622005673
79,Bayesian,Rotamer outliers [%],MAE,1.7497742839115342
79,Bayesian,Rotamer outliers [%],MAD,1.2396085694116743
79,Bayesian,RSRZ outliers [%],MSE,14.856108491664743
79,Bayesian,RSRZ outliers [%],MAE,2.553839759499044
79,Bayesian,RSRZ outliers [%],MAD,2.021175920330885
79,Bayesian,R [%],MSE,3.3033062291804773
79,Bayesian,R [%],MAE,1.3433427820885204
79,Bayesian,R [%],MAD,1.0373929410378508
79,Bayesian,R free [%],MSE,3.2168013950501892
79,Bayesian,R free [%],MAE,1.3165108081661865
79,Bayesian,R free [%],MAD,1.0078353445582628
80,Mean,Clashscore,MSE,81.02958661667996
80,Mean,Clashscore,MAE,5.094066586841173
80,Mean,Clashscore,MAD,4.066493184735107
80,Mean,Ramachandran outliers [%],MSE,1.5489209288435424
80,Mean,Ramachandran outliers [%],MAE,0.5958026057721971
80,Mean,Ramachandran outliers [%],MAD,0.4933158611581163
80,Mean,Rotamer outliers [%],MSE,13.425150044883923
80,Mean,Rotamer outliers [%],MAE,2.595405492578945
80,Mean,Rotamer outliers [%],MAD,2.1349952111234045
80,Mean,RSRZ outliers [%],MSE,16.4772403221588
80,Mean,RSRZ outliers [%],MAE,2.7285126019195105
80,Mean,RSRZ outliers [%],MAD,2.302406633046787
80,Mean,R [%],MSE,10.62579491173127
80,Mean,R [%],MAE,2.520203155369884
80,Mean,R [%],MAD,2.0349999999999984
80,Mean,R free [%],MSE,14.83624354046398
80,Mean,R free [%],MAE,3.0235379449499042
80,Mean,R free [%],MAD,2.539999999999999
80,Median,Clashscore,MSE,82.76925537190083
80,Median,Clashscore,MAE,4.194462809917355
80,Median,Clashscore,MAD,2.34
80,Median,Ramachandran outliers [%],MSE,1.7530683957732949
80,Median,Ramachandran outliers [%],MAE,0.4819212295869356
80,Median,Ramachandran outliers [%],MAD,0.03
80,Median,Rotamer outliers [%],MSE,15.049231140558451
80,Median,Rotamer outliers [%],MAE,2.379015617605301
80,Median,Rotamer outliers [%],MAD,1.4100000000000001
80,Median,RSRZ outliers [%],MSE,17.479075596096735
80,Median,RSRZ outliers [%],MAE,2.5926728892660162
80,Median,RSRZ outliers [%],MAD,1.85
80,Median,R [%],MSE,10.63505677527568
80,Median,R [%],MAE,2.519050947171729
80,Median,R [%],MAD,2.030000000000001
80,Median,R free [%],MSE,14.837049220854434
80,Median,R free [%],MAE,3.023200342112949
80,Median,R free [%],MAD,2.524000000000001
80,Bayesian,Clashscore,MSE,39.35695022479258
80,Bayesian,Clashscore,MAE,3.5794013074839506
80,Bayesian,Clashscore,MAD,2.4005307194272723
80,Bayesian,Ramachandran outliers [%],MSE,0.5939172342984971
80,Bayesian,Ramachandran outliers [%],MAE,0.39987228954874743
80,Bayesian,Ramachandran outliers [%],MAD,0.20322391265249695
80,Bayesian,Rotamer outliers [%],MSE,7.018670915263023
80,Bayesian,Rotamer outliers [%],MAE,1.7979820723308428
80,Bayesian,Rotamer outliers [%],MAD,1.2381554970336937
80,Bayesian,RSRZ outliers [%],MSE,14.873738876985216
80,Bayesian,RSRZ outliers [%],MAE,2.535601066964175
80,Bayesian,RSRZ outliers [%],MAD,2.0063892559195358
80,Bayesian,R [%],MSE,3.283202630647139
80,Bayesian,R [%],MAE,1.3446757767692394
80,Bayesian,R [%],MAD,1.0105682255149482
80,Bayesian,R free [%],MSE,3.0386606308014823
80,Bayesian,R free [%],MAE,1.2936133612897107
80,Bayesian,R free [%],MAD,0.9987944521622758
81,Mean,Clashscore,MSE,87.19764411703113
81,Mean,Clashscore,MAE,6.05664533541141
81,Mean,Clashscore,MAD,4.605389501730215
81,Mean,Ramachandran outliers [%],MSE,1.1907378613733266
81,Mean,Ramachandran outliers [%],MAE,0.5804524187221122
81,Mean,Ramachandran outliers [%],MAD,0.49321408229807256
81,Mean,Rotamer outliers [%],MSE,13.086860492588745
81,Mean,Rotamer outliers [%],MAE,2.515283998427252
81,Mean,Rotamer outliers [%],MAD,2.056505193454101
81,Mean,RSRZ outliers [%],MSE,14.59068182250428
81,Mean,RSRZ outliers [%],MAE,2.7142131581873405
81,Mean,RSRZ outliers [%],MAD,2.294967427002388
81,Mean,R [%],MSE,10.934732063626738
81,Mean,R [%],MAE,2.5496731050847248
81,Mean,R [%],MAD,2.015644219910886
81,Mean,R free [%],MSE,14.777345300003072
81,Mean,R free [%],MAE,3.0397368925329595
81,Mean,R free [%],MAD,2.552855160030621
81,Median,Clashscore,MSE,94.99284132231405
81,Median,Clashscore,MAE,5.368925619834711
81,Median,Clashscore,MAD,2.84
81,Median,Ramachandran outliers [%],MSE,1.400374111431316
81,Median,Ramachandran outliers [%],MAE,0.48636407300672424
81,Median,Ramachandran outliers [%],MAD,0.08499999999999999
81,Median,Rotamer outliers [%],MSE,14.498783625177472
81,Median,Rotamer outliers [%],MAE,2.2915570279223854
81,Median,Rotamer outliers [%],MAD,1.3600000000000003
81,Median,RSRZ outliers [%],MSE,15.664173474756046
81,Median,RSRZ outliers [%],MAE,2.588064488756894
81,Median,RSRZ outliers [%],MAD,1.8599999999999999
81,Median,R [%],MSE,10.955032506016588
81,Median,R [%],MAE,2.548741611997864
81,Median,R [%],MAD,2.0
81,Median,R free [%],MSE,14.773088124782658
81,Median,R free [%],MAE,3.0391164796171455
81,Median,R free [%],MAD,2.5700000000000003
81,Bayesian,Clashscore,MSE,35.64576503345495
81,Bayesian,Clashscore,MAE,4.172596467794736
81,Bayesian,Clashscore,MAD,2.98
81,Bayesian,Ramachandran outliers [%],MSE,0.5836855742413775
81,Bayesian,Ramachandran outliers [%],MAE,0.39435567162999074
81,Bayesian,Ramachandran outliers [%],MAD,0.20826023923348344
81,Bayesian,Rotamer outliers [%],MSE,6.973388252528515
81,Bayesian,Rotamer outliers [%],MAE,1.7774872930493875
81,Bayesian,Rotamer outliers [%],MAD,1.2228974265199781
81,Bayesian,RSRZ outliers [%],MSE,13.221373445118804
81,Bayesian,RSRZ outliers [%],MAE,2.531675070899249
81,Bayesian,RSRZ outliers [%],MAD,2.0080908869250056
81,Bayesian,R [%],MSE,3.1291177457047445
81,Bayesian,R [%],MAE,1.326254172034892
81,Bayesian,R [%],MAD,1.0229378684629076
81,Bayesian,R free [%],MSE,3.1107893158973545
81,Bayesian,R free [%],MAE,1.3219805509530878
81,Bayesian,R free [%],MAD,1.0325059387228386
82,Mean,Clashscore,MSE,87.64222085709245
82,Mean,Clashscore,MAE,6.391970207627289
82,Mean,Clashscore,MAD,4.8148594707000445
82,Mean,Ramachandran outliers [%],MSE,1.3797817252362652
82,Mean,Ramachandran outliers [%],MAE,0.6089863267908524
82,Mean,Ramachandran outliers [%],MAD,0.4929995459985968
82,Mean,Rotamer outliers [%],MSE,14.87459921731647
82,Mean,Rotamer outliers [%],MAE,2.602329346791746
82,Mean,Rotamer outliers [%],MAD,2.0532144921313806
82,Mean,RSRZ outliers [%],MSE,15.43537538279388
82,Mean,RSRZ outliers [%],MAE,2.721585182638788
82,Mean,RSRZ outliers [%],MAD,2.2924882898727574
82,Mean,R [%],MSE,9.925725326636028
82,Mean,R [%],MAE,2.454223091776795
82,Mean,R [%],MAD,1.9860632356857266
82,Mean,R free [%],MSE,14.135373322792972
82,Mean,R free [%],MAE,2.9852336360544225
82,Mean,R free [%],MAD,2.4955000000000016
82,Median,Clashscore,MSE,98.34375289256195
82,Median,Clashscore,MAE,5.796942148760331
82,Median,Clashscore,MAD,2.88
82,Median,Ramachandran outliers [%],MSE,1.6009796349663787
82,Median,Ramachandran outliers [%],MAE,0.4997790585975024
82,Median,Ramachandran outliers [%],MAD,0.04000000000000001
82,Median,Rotamer outliers [%],MSE,16.74820014197823
82,Median,Rotamer outliers [%],MAE,2.430501656412684
82,Median,Rotamer outliers [%],MAD,1.4
82,Median,RSRZ outliers [%],MSE,16.458942486211285
82,Median,RSRZ outliers [%],MAE,2.594090793381417
82,Median,RSRZ outliers [%],MAD,1.8699999999999999
82,Median,R [%],MSE,9.9158743625661
82,Median,R [%],MAE,2.4505030947468476
82,Median,R [%],MAD,1.9900000000000002
82,Median,R free [%],MSE,14.142188607549041
82,Median,R free [%],MAE,2.9860485428524384
82,Median,R free [%],MAD,2.4869999999999983
82,Bayesian,Clashscore,MSE,21.49129004765052
82,Bayesian,Clashscore,MAE,3.3314264388580073
82,Bayesian,Clashscore,MAD,2.301590736286505
82,Bayesian,Ramachandran outliers [%],MSE,0.9292698743638697
82,Bayesian,Ramachandran outliers [%],MAE,0.4365600099079844
82,Bayesian,Ramachandran outliers [%],MAD,0.21136709158311628
82,Bayesian,Rotamer outliers [%],MSE,7.832265102109904
82,Bayesian,Rotamer outliers [%],MAE,1.8139550425005593
82,Bayesian,Rotamer outliers [%],MAD,1.2315631284347148
82,Bayesian,RSRZ outliers [%],MSE,13.928475275560583
82,Bayesian,RSRZ outliers [%],MAE,2.5479379286421557
82,Bayesian,RSRZ outliers [%],MAD,2.0411174572574655
82,Bayesian,R [%],MSE,3.2147107011360867
82,Bayesian,R [%],MAE,1.3289937933796547
82,Bayesian,R [%],MAD,0.9994528706296837
82,Bayesian,R free [%],MSE,3.054904293254546
82,Bayesian,R free [%],MAE,1.3039140035657515
82,Bayesian,R free [%],MAD,1.0299986873112505
83,Mean,Clashscore,MSE,120.33855452921057
83,Mean,Clashscore,MAE,6.52691111791988
83,Mean,Clashscore,MAD,4.565212174873688
83,Mean,Ramachandran outliers [%],MSE,1.127710905334221
83,Mean,Ramachandran outliers [%],MAE,0.5751313166250827
83,Mean,Ramachandran outliers [%],MAD,0.4939527838540591
83,Mean,Rotamer outliers [%],MSE,12.7421457428884
83,Mean,Rotamer outliers [%],MAE,2.502598084499378
83,Mean,Rotamer outliers [%],MAD,2.057213451789223
83,Mean,RSRZ outliers [%],MSE,17.320152677020985
83,Mean,RSRZ outliers [%],MAE,2.742254575676774
83,Mean,RSRZ outliers [%],MAD,2.241571849033578
83,Mean,R [%],MSE,11.638757805370114
83,Mean,R [%],MAE,2.5976629971780363
83,Mean,R [%],MAD,2.1153049810784523
83,Mean,R free [%],MSE,15.142216661207813
83,Mean,R free [%],MAE,3.0470778172623914
83,Mean,R free [%],MAD,2.5464646028813895
